title,platform,psd_URL,icon_URL,price,status
Commandos 2 and Praetorians: HD Remaster Double Pack,PS4,https://psdeals.net/ua-store/game/2083846/commandos-2-and-praetorians-hd-remaster-double-pack,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4365-CUSA16260_00-PYRODOUBLEPACKEU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,999.00₴,0
Fluxteria Space Bundle,PS4,https://psdeals.net/ua-store/game/2083845/fluxteria-space-bundle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8070-CUSA18241_00-3964547803906262/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,0
Empire of Sin - Pre-Order,PS4,https://psdeals.net/ua-store/game/2083332/empire-of-sin-preorder,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4139-CUSA17732_00-EOSSTANDARDPREEU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,199.00₴",0
Flying Soldiers,PS4,https://psdeals.net/ua-store/game/2083060/flying-soldiers,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3877-CUSA20588_00-FLYINGBASEGAME00/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,499.00₴,0
Exp Parasite,PS4,https://psdeals.net/ua-store/game/2083059/exp-parasite,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6051-CUSA23413_00-8436491030955415/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,259.00₴,0
Offroad Racing - Buggy X ATV X Moto,PS4,https://psdeals.net/ua-store/game/2083058/offroad-racing-buggy-x-atv-x-moto,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4295-CUSA16643_00-OFFROADRACING0EU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,-1
Dog Duty,PS4,https://psdeals.net/ua-store/game/2083057/dog-duty,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4541-CUSA18417_00-DOGDUTYEU0000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Blast Brawl 2,PS4,https://psdeals.net/ua-store/game/2083056/blast-brawl-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1990-CUSA20654_00-BB20000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
Asterix and Obelix XXL3: The Crystal Menhir - Demo,PS4,https://psdeals.net/ua-store/game/2083054/asterix-and-obelix-xxl3-the-crystal-menhir-demo,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4295-CUSA18668_00-XXL3DEMOEU000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,БЕЗКОШТОВНО,-1
DayD: Through Time,PS4,https://psdeals.net/ua-store/game/2080931/dayd-through-time,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5257-CUSA13890_00-DAYDTTPS4000000E/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,-1
Active Neurons 2,PS4,https://psdeals.net/ua-store/game/2080930/active-neurons-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1661-CUSA20161_00-SYPS4ACTIVENEUR2/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,0
Kerbal Space Program Enhanced Edition Complete,PS4,https://psdeals.net/ua-store/game/2080920/kerbal-space-program-enhanced-edition-complete,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4829-CUSA11258_00-KSPEECOMPLETE000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,499.00₴",-1
Amnesia: Rebirth,PS4,https://psdeals.net/ua-store/game/2080582/amnesia-rebirth,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1188-CUSA19272_00-AMNESIAREBIRTH20/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,929.00₴,0
Wreckfest - Complete Edition,PS4,https://psdeals.net/ua-store/game/2080573/wreckfest-complete-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4389-CUSA08652_00-WRECKFESTCE000EU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,699.00₴",1
Spelunky 2,PS4,https://psdeals.net/ua-store/game/2080368/spelunky-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4407-CUSA20602_00-SPELUNKY20000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Spot The Difference,PS4,https://psdeals.net/ua-store/game/2080121/spot-the-difference,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3656-CUSA24447_00-1891948338113611/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,-1
Gryphon Knight Epic: Окончательное издание,PS4,https://psdeals.net/ua-store/game/2079809/gryphon-knight-epic-%D0%BE%D0%BA%D0%BE%D0%BD%D1%87%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B5-%D0%B8%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0587-CUSA20624_00-GRYPHONKNDEFEDIT/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,419.00₴,0
Windbound,PS4,https://psdeals.net/ua-store/game/2079808/windbound,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4062-CUSA17774_00-WINDBOUNDGAME000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
RPG Maker MV Player,PS4,https://psdeals.net/ua-store/game/2079806/rpg-maker-mv-player,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1063-CUSA14416_00-RPGMAKERMV000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,БЕЗКОШТОВНО,-1
RPG Maker MV,PS4,https://psdeals.net/ua-store/game/2079805/rpg-maker-mv,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1063-CUSA14417_00-RPGMAKERMV000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,499.00₴",-1
Vampire: The Masquerade - Shadows of New York,PS4,https://psdeals.net/ua-store/game/2079295/vampire-the-masquerade-shadows-of-new-york,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4174-CUSA23458_00-VAMPIRESHADOWSEU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,419.00₴,0
Tamarin™: Deluxe Edition,PS4,https://psdeals.net/ua-store/game/2079294/tamarin-deluxe-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5872-CUSA16044_00-TAMARIND000001EU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,399.00₴",-1
Tamarin™,PS4,https://psdeals.net/ua-store/game/2079293/tamarin,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5872-CUSA16044_00-TAMARIN0000001EU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,999.00₴,-1
Wintermoor Tactics Club: Wintermost Edition,PS4,https://psdeals.net/ua-store/game/2079292/wintermoor-tactics-club-wintermost-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0131-CUSA23761_00-WINTERMOORBUNDLE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,819.00₴,-1
Wintermoor Tactics Club,PS4,https://psdeals.net/ua-store/game/2079291/wintermoor-tactics-club,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0131-CUSA23761_00-WINTERMOORTACTIC/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,-1
The Walking Dead Onslaught: Digital Deluxe,PS4,https://psdeals.net/ua-store/game/2078759/the-walking-dead-onslaught-digital-deluxe,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2147-CUSA19513_00-PW1DIGITALDELUXE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,399.00₴",-1
Control: Ultimate Edition,PS4,https://psdeals.net/ua-store/game/2079288/control-ultimate-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4040-CUSA11454_00-CONTROLUEBUNDLE0/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,399.00₴",0
Outbreak: Epidemic,PS4,https://psdeals.net/ua-store/game/2078758/outbreak-epidemic,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP6087-CUSA24225_00-3589405734026507/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,419.00₴,-1
Minoria,PS4,https://psdeals.net/ua-store/game/2078757/minoria,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3919-CUSA19047_00-MINORIAEU0000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,689.00₴,0
Deleveled,PS4,https://psdeals.net/ua-store/game/2078756/deleveled,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1430-CUSA24171_00-DELEVELEDEU00000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,299.00₴,0
Arcade Archives Gemini Wing,PS4,https://psdeals.net/ua-store/game/2078755/arcade-archives-gemini-wing,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8908-CUSA23901_00-HAMPRDC000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,229.00₴,-1
The Walking Dead Onslaught,PS4,https://psdeals.net/ua-store/game/2078234/the-walking-dead-onslaught,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2147-CUSA19513_00-PW1RELEASE000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,949.00₴,-1
Flutter Bombs,PS4,https://psdeals.net/ua-store/game/2078233/flutter-bombs,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3716-CUSA17190_00-0000000000000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,-1
The Suicide of Rachel Foster,PS4,https://psdeals.net/ua-store/game/2078095/the-suicide-of-rachel-foster,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP8923-CUSA19152_00-DAEEUTSORF000001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Takotan,PS4,https://psdeals.net/ua-store/game/2078094/takotan,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP2005-CUSA24716_00-TKTN000000000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,229.00₴,-1
Kingdoms of Amalur: Re-Reckoning - Fate Edition,PS4,https://psdeals.net/ua-store/game/2077793/kingdoms-of-amalur-rereckoning-fate-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4389-CUSA17245_00-KOAFATEEDITIONEU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,799.00₴",0
Party Hard 2 Collector's Edition,PS4,https://psdeals.net/ua-store/game/2077795/party-hard-2-collectors-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0096-CUSA10959_00-9686019493087446/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,789.00₴,0
Party Hard 2,PS4,https://psdeals.net/ua-store/game/2077794/party-hard-2,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0096-CUSA10959_00-PARTYHARD2TBSIEE/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
AVICII Invector: Encore Edition,PS4,https://psdeals.net/ua-store/game/2077430/avicii-invector-encore-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4382-CUSA18263_00-ENCOREEDITION000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,999.00₴,0
Necromunda: Underhive Wars,PS4,https://psdeals.net/ua-store/game/2077437/necromunda-underhive-wars,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4133-CUSA12530_00-NECROMUNDAUHWARS/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,649.00₴,0
Kingdoms of Amalur: Re-Reckoning,PS4,https://psdeals.net/ua-store/game/2077792/kingdoms-of-amalur-rereckoning,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4389-CUSA17245_00-KOARECKONINGDEEU/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,049.00₴",0
OkunoKA Madness,PS4,https://psdeals.net/ua-store/game/2077436/okunoka-madness,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5926-CUSA18257_00-OKUNOKAMADNESS20/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,0
Golf Zero,PS4,https://psdeals.net/ua-store/game/2077435/golf-zero,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0896-CUSA20410_00-RATAGAMEGOLFZERO/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,159.00₴,-1
The True,PS4,https://psdeals.net/ua-store/game/2077207/the-true,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1555-CUSA24232_00-5612440338384346/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,-1
RIDE 4,PS4,https://psdeals.net/ua-store/game/2077100/ride-4,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4356-CUSA18194_00-RIDE4FULLGAME000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,999.00₴",-1
RIDE 4 - Special Edition,PS4,https://psdeals.net/ua-store/game/2077099/ride-4-special-edition,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4356-CUSA18194_00-RIDE4SPECEDITION/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"2,599.00₴",-1
Timberman VS,PS4,https://psdeals.net/ua-store/game/2076586/timberman-vs,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP3948-CUSA19180_00-TIMBERMANVS00001/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,64.00₴,-1
Quest Hunter,PS4,https://psdeals.net/ua-store/game/2076585/quest-hunter,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP5410-CUSA16790_00-2ZQUESTHUNTERPS4/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,999.00₴,-1
DORAEMON  STORY OF SEASONS,PS4,https://psdeals.net/ua-store/game/2076571/doraemon-story-of-seasons,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP0700-CUSA18501_00-DORABOKUEU000000/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,"1,499.00₴",0
CASE: Animatronics,PS4,https://psdeals.net/ua-store/game/2076570/case-animatronics,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP1661-CUSA24074_00-SYPS4CASEANIMATR/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,329.00₴,0
Marble Duel - Avatar Full Game Bundle,PS4,https://psdeals.net/ua-store/game/2076568/marble-duel-avatar-full-game-bundle,https://store.playstation.com/store/api/chihiro/00_09_000/container/UA/ru/99/EP4405-CUSA11811_00-4319479449077941/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=192&h=192,489.00₴,-1
UFC® 5 Deluxe Edition,PS5,,,,-1
Seduce Me - The Complete Story PS4™ and PS5®,PS5 / PS4,,,,-1
Bomb Rush Cyberfunk,PS4,,,,-1
Bomb Rush Cyberfunk,PS5,,,,-1
Набор для детей от DreamWorks,PS4,,,,-1
The Isle Tide Hotel,PS5,,,,-1
Издание NBA 2K24 25th Anniversary Edition,PS5 / PS4,,,,-1
You Suck at Parking,PS4,,,,0
The Crew™ Motorfest Ultimate Edition,PS5,,,,-1
The Crew™ Motorfest Gold Edition,PS5,,,,-1
Eternights (PS4 and PS5),PS5,,,,0
SUPER BOMBERMAN R 2,PS5,,,,0
FOR HONOR™ STANDARD EDITION,PS4,,,,0
FOR HONOR™ STANDARD EDITION,PS4,,,,0
FOR HONOR™ STANDARD EDITION,PS4,,,,0
Fujii,PS4,,,,0
Stranded Sails: Explorers of the Cursed Islands,PS5,,,,0
King's Bounty II,PS4,,,,-1
Yonder: The Cloud Catcher Chronicles,PS5,,,,0
King's Bounty II Day One Edition,PS4,,,,0
Batu Ta Batu,PS4,,,,0
KINGDOM HEARTS Melody of Memory,PS4,,,,0
Royal Roads,PS4,,,,0
Roommates,PS4,,,,-1
Mask of Mists,PS4,,,,0
The Savior's Gang,PS4,,,,-1
Police Stories,PS4,,,,0
Ary and the Secret of Seasons,PS4,,,,-1
Vader Immortal: A Star Wars VR Series,PS4,,,,-1
Road to Guangdong,PS4,,,,-1
Nexomon: Extinction,PS4,,,,0
Sushi Break Head to Head,PS4,,,,-1
Shing!,PS4,,,,0
Road Bustle,PS4,,,,-1
Immortal Realms: Vampire Wars,PS4,,,,0
Giraffe and Annika,PS4,,,,-1
Death end re;Quest 2 Deluxe Pack,PS4,,,,0
Death end re;Quest 2,PS4,,,,0
Wasteland 3,PS4,,,,0
Hypnospace Outlaw,PS4,,,,0
Streets of Rogue: Character Pack Edition,PS4,,,,0
Call of Duty®: Black Ops Cold War - Standard Edition,PS4,,,,0
«Последний костер»,PS4,,,,0
Table Tennis,PS4,,,,-1
Outbreak: The New Nightmare,PS4,,,,-1
FINAL FANTASY CRYSTAL CHRONICLES Remastered Edition Lite,PS4,,,,-1
Brunch Club,PS4,,,,0
Eastasiasoft Indie Shmup Bundle,PS4,,,,0
Street Power Football,PS4,,,,-1
No Straight Roads - Digital Deluxe Edition,PS4,,,,0
No Straight Roads,PS4,,,,0
Descenders,PS4,,,,0
Cinders,PS4,,,,0
Alphaset by POWGI,PS4 / PS Vita,,,,0
Kandagawa Jet Girls — Digital Deluxe Edition,PS4,,,,0
Samurai Jack: Battle Through Time,PS4,,,,0
Theme Park Simulator: Rollercoaster Paradise,PS4,,,,-1
PGA TOUR 2K21 Digital Deluxe,PS4,,,,-1
PGA TOUR 2K21,PS4,,,,-1
New Super Lucky's Tale,PS4,,,,0
Hunt,PS4,,,,0
Remnant: From the Ashes – Complete Edition,PS4,,,,0
Desperados III - Demo,PS4,,,,0
"Warface - Издание ""Легенда""",PS4,,,,0
"Warface - Издание ""Герой""",PS4,,,,0
The Alto Collection,PS4,,,,0
Gleamlight,PS4,,,,0
Arcade Archives LIGHTNING FIGHTERS,PS4,,,,-1
Air Hockey,PS4,,,,0
Norman's Great Illusion,PS4 / PS Vita,,,,0
Even the Ocean,PS4,,,,0
Mortal Shell,PS4,,,,0
Издание Spiritfarer®: Farewell,PS4,,,,0
Manifold Garden Deluxe,PS4,,,,0
Pathfinder: Kingmaker - Definitive Edition,PS4,,,,0
Of Tanks and Demons III,PS4,,,,-1
Arcade Archives Burger Time,PS4,,,,-1
Zombie Driver: Immortal Edition,PS4 / PS3,,,,0
UFC® 4,PS4,,,,-1
Rusty Gun,PS4,,,,0
Horror Adventure,PS4,,,,0
Darkestville Castle,PS4,,,,0
Through the Darkest of Times,PS4,,,,0
Hotshot Racing,PS4,,,,0
Golf,PS4,,,,-1
FAIRY TAIL Digital Deluxe,PS4,,,,0
FAIRY TAIL,PS4,,,,0
SWORD ART ONLINE Alicization Lycoris Deluxe Edition,PS4,,,,0
Metamorphosis,PS4,,,,0
Thief Simulator,PS4,,,,-1
Banner of the Maid,PS4,,,,0
Zero Strain,PS4,,,,0
WordHerd,PS4,,,,0
Prehistoric Dude,PS4,,,,0
Escape From Tethys,PS4,,,,0
British Horror Bundle,PS4,,,,0
Tyd wag vir Niemand,PS4,,,,0
13 Sentinels: Aegis Rim,PS4,,,,0
Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Myth Infinite Combate,PS4,,,,0
Memory Lane,PS4,,,,0
Double Dragon and Kunio-kun: Retro Brawler Bundle,PS4,,,,0
Darkness Rollercoaster -  Anniversary Edition,PS4,,,,0
Railway Empire - Complete Collection,PS4,,,,0
Clan N,PS4,,,,0
Arcade Archives CIRCUS CHARLIE,PS4,,,,-1
West of Dead Path of the Crow Edition,PS4,,,,0
Marenian Tavern Story: Patty and the Hungry God,PS4,,,,0
The Mean Greens - Plastic Warfare,PS4,,,,0
Steam Tactics,PS4 / PS Vita,,,,0
RogueCube,PS4,,,,0
Miden Tower,PS4,,,,0
Relicta,PS4,,,,0
pixelBOT EXTREME!,PS4,,,,0
Kandagawa Jet Girls,PS4,,,,0
Skully,PS4,,,,0
Dishonored and Prey: The Arkane Collection,PS4,,,,0
DOOM Slayers Collection,PS4,,,,0
Project CARS 3,PS4,,,,0
Project CARS 3 Deluxe Edition,PS4,,,,0
Family Mysteries: Poisonous Promises,PS4,,,,0
Summer of Adventure Bundle,PS4,,,,0
Fuzzball,PS4,,,,0
Naught,PS4,,,,0
Evan's Remains,PS4,,,,0
FINAL FANTASY CRYSTAL CHRONICLES Remastered Edition,PS4,,,,-1
Nowhere Prophet,PS4,,,,0
MOBILE SUIT GUNDAM EXTREME VS. MAXIBOOST ON,PS4,,,,0
Spitlings,PS4,,,,0
The Telltale Batman Shadows Edition,PS4,,,,0
Fantasy General II: Invasion,PS4,,,,0
Chess,PS4,,,,0
Buried Stars,PS4,,,,0
Nicole,PS4,,,,0
Arcade Archives KOUTETSU YOUSAI STRAHL,PS4,,,,-1
112th Seed,PS4,,,,0
Lost Wing,PS4,,,,0
Othercide,PS4,,,,0
Skater XL,PS4,,,,0
Cuphead,PS4,,,,0
Headsnatchers,PS4,,,,0
Destroy All Humans!,PS4,,,,0
Cubers: Arena,PS4,,,,0
SAMURAI SHODOWN NEOGEO COLLECTION,PS4,,,,0
DRAGON QUEST XI S: Echoes of an Elusive Age – Definitive Edition,PS4,,,,0
TY the Tasmanian Tiger HD,PS4,,,,0
Max and the Book of Chaos,PS4,,,,0
Water Balloon Mania,PS4,,,,-1
Need a Packet?,PS4 / PS Vita,,,,0
Captain Tsubasa: Rise of New Champions – Deluxe Edition,PS4,,,,0
Captain Tsubasa: Rise of New Champions,PS4,,,,0
Everreach: Project Eden,PS4,,,,0
Super Toy Cars 2,PS4,,,,0
Motorbike Racing Bundle,PS4,,,,0
Creaks,PS4,,,,0
Dragon Marked For Death,PS4,,,,0
Jisei: The First Case HD,PS4,,,,0
Aircraft Evolution,PS4,,,,0
Rock of Ages 3: Make and Break,PS4,,,,0
Rainswept,PS4,,,,0
Goosebumps Dead of Night,PS4,,,,0
Five Nights at Freddy's: Sister Location,PS4,,,,-1
Epic Word Search Collection 2,PS4 / PS Vita,,,,0
Ultimate Racing 2D,PS4,,,,0
One Dog Story,PS4,,,,0
"Warhammer 40,000: Mechanicus",PS4,,,,0
Terra Lander II - Rockslide Rescue,PS4,,,,0
Ghost of Tsushima: Legends,PS4,,,,0
Bounty Battle,PS4,,,,0
SUPERHOT: MIND CONTROL DELETE,PS4,,,,0
SUPERHOT ONE OF US BUNDLE,PS4,,,,0
THE COMPLETE SUPERHOT BUNDLE,PS4,,,,0
Sniper,PS4,,,,0
Radical Rabbit Stew - Digital Deluxe Edition,PS4,,,,0
Radical Rabbit Stew,PS4,,,,0
Neversong,PS4,,,,0
#Funtime,PS4,,,,-1
Fight of Gods,PS4,,,,0
Arcade Archives Kangaroo,PS4,,,,-1
DIRT 5,PS4,,,,0
Ultra Hat Dimension,PS4,,,,0
Hero Express,PS4,,,,0
BOSSGARD,PS4,,,,0
Rocket Arena – Мифическое издание,PS4,,,,0
Rocket Arena,PS4,,,,0
Crisis Brigade 2 reloaded,PS4,,,,0
Lanternium,PS4,,,,0
void TRRLM(); //Void Terrarium,PS4,,,,0
SWORD ART ONLINE Alicization Lycoris,PS4,,,,0
The Great Perhaps,PS4,,,,0
NASCAR Heat 5,PS4,,,,0
DISTRAINT 2,PS4,,,,0
Bloodstained: Curse of the Moon 2,PS4,,,,0
Robozarro,PS4,,,,0
Hunting Simulator 2 Bear Hunter Edition,PS4,,,,-1
CrossCode,PS4,,,,0
Танцевальный коллайдер,PS4,,,,0
Let's Create! Pottery VR,PS4,,,,-1
while True: learn(),PS4,,,,0
Assetto Corsa Competizione,PS4,,,,0
Ultracore,PS4,,,,0
Terra Lander,PS4,,,,0
Hidden,PS4,,,,0
Mars Odyssey,PS4,,,,0
Clash Force,PS4,,,,0
Страна грёз: Приключения Эшлин,PS4,,,,0
Snakes and Ladders,PS4,,,,0
Escape Game Fort Boyard,PS4,,,,0
Arcade Archives P-47,PS4,,,,-1
Sushi Break Avatar Theme Full Game Bundle,PS4,,,,-1
Paper Beast Demo,PS4,,,,0
The Catch: Carp and Coarse Fishing,PS4,,,,-1
Pic-a-Pix Pieces 2,PS4 / PS Vita,,,,0
Wolfenstein: Alt History Collection,PS4,,,,0
Dungeons 3 - Complete Collection,PS4,,,,0
DASHBALL,PS4,,,,0
Blaster Master Zero 2,PS4,,,,0
Blaster Master Zero,PS4,,,,0
Hard West: Ultimate Edition,PS4,,,,0
Indiecalypse,PS4,,,,0
Hunting Simulator 2,PS4,,,,-1
Pawarumi,PS4,,,,0
Party Pumper,PS4,,,,0
Arcade Archives Wiz,PS4,,,,-1
Firefighters: Airport Heroes,PS4,,,,0
Marvel's Iron Man VR: Digital Deluxe Edition,PS4,,,,-1
A Summer with the Shiba Inu,PS4,,,,0
Tony Hawk's™ Pro Skater™ 1 + 2,PS4,,,,0
STAR WARS™ Episode I Racer,PS4,,,,0
Губка Боб Квадратные Штаны,PS4,,,,0
Marvel's Iron Man VR,PS4,,,,-1
The Coma 2 - Саундтрек,PS4,,,,0
Bowling,PS4,,,,-1
Alpha Invasion,PS4,,,,0
The Coma 2: Vicious Sisters,PS4,,,,0
Ys: Memories of Celceta - Digital Deluxe,PS4,,,,0
Ys: Memories of Celceta,PS4,,,,0
Цифровое расширенное издание «Одни из нас. Часть II»,PS4,,,,0
The Last of Us Part II,PS4,,,,0
NAMCO Museum Archives Vol 1,PS4,,,,0
Namco Museum Archives Vol 2,PS4,,,,0
Arcade Archives NAUGHTY BOY,PS4,,,,-1
Radio Squid,PS4,,,,0
«Эдна и Харви: Взрыв Мозга» — юбилейное издание,PS4,,,,0
Dead by Daylight: Silent Hill Edition,PS4,,,,0
JigSaw Abundance,PS4,,,,0
Fluxteria,PS4,,,,0
Endless Fables: Dark Moor,PS4,,,,0
Disintegration,PS4,,,,0
Desperados III - Digital Deluxe,PS4,,,,0
